ID,USE,ACCESS_TIME,AD,ED,EGRESS_TIME,ALT1,ALT2,ALT3,ALT4,WB,AGE,GENDER,UNO,SERO,VEHICLE,DM1,DM2,DM3,DM4,DM5,EDM1,EDM2,EDM3,EDM4,EDM5
556,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
557,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
558,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
559,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
560,2,1.7999999999999998,0.36,3.7380000000000004,18.69,0,1,0,0,0,22.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
561,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
562,4,26.7,5.34,0.36,1.7999999999999998,0,0,0,1,0,30.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
563,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,40.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
564,4,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
565,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,0,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
566,2,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
567,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
568,2,3.5999999999999996,0.72,0.36,1.7999999999999998,0,1,0,0,0,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
569,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,0,1,0,30.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
570,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
571,3,2.8799999999999994,0.576,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
572,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
573,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
574,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
575,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
576,4,8.999999999999998,1.7999999999999998,0.72,3.5999999999999996,0,0,0,1,0,30.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
577,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
578,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
579,3,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
580,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
581,3,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
582,4,13.35,2.67,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
583,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
584,2,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
585,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,0,30.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
586,3,3.5999999999999996,0.72,1.0799999999999998,5.399999999999999,0,0,1,0,0,30.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
587,3,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,1,54.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
588,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
589,4,2.8799999999999994,0.576,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
590,3,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,0,0,22.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
591,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,40.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
592,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
593,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
594,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
595,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
596,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
597,3,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
598,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
599,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,54.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
600,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
601,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
602,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
603,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
604,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
605,3,2.8799999999999994,0.576,0.36,1.7999999999999998,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
606,1,0.7199999999999999,0.144,0.072,0.35999999999999993,1,0,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
607,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
608,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,40.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
609,4,4.68,0.9359999999999999,1.44,7.199999999999999,0,0,0,1,0,30.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
610,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
611,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,54.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
612,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
613,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
614,2,0.7199999999999999,0.144,2.67,13.35,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
615,4,0.35999999999999993,0.072,0.072,0.35999999999999993,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
616,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
617,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
618,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
619,3,5.399999999999999,1.0799999999999998,1.44,7.199999999999999,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
620,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
621,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
622,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
623,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
624,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
625,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,0,1,1,40.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
626,1,7.199999999999999,1.44,0.288,1.4399999999999997,1,0,0,0,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
627,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,1,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
628,4,16.674999999999997,3.335,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
629,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
630,4,1.7999999999999998,0.36,0.504,2.52,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
631,2,1.0799999999999998,0.21599999999999997,0.43199999999999994,2.1599999999999997,0,1,0,0,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
632,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
633,4,2.52,0.504,2.67,13.35,0,0,0,1,1,30.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
634,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
635,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
636,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
637,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
638,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
639,4,2.8799999999999994,0.576,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
640,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,0,1,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
641,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
642,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
643,4,2.8799999999999994,0.576,1.44,7.199999999999999,0,0,0,1,1,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
644,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
645,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
646,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
647,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
648,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,0,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
649,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
650,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
651,4,2.52,0.504,0.144,0.7199999999999999,0,0,0,1,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
652,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
653,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
654,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
655,1,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,1,0,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
656,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
657,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
658,4,2.52,0.504,1.224,6.119999999999999,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
659,3,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
660,1,3.5999999999999996,0.72,0.6479999999999999,3.2399999999999993,1,0,0,0,1,22.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
661,1,1.7999999999999998,0.36,0.144,0.7199999999999999,1,0,0,0,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
662,4,2.52,0.504,0.504,2.52,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
663,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,1,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
664,4,1.4399999999999997,0.288,0.288,1.4399999999999997,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
665,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
666,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
667,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
668,2,2.1599999999999997,0.43199999999999994,0.36,1.7999999999999998,0,1,0,0,0,30.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
669,3,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
670,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
671,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
672,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
673,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
674,4,2.52,0.504,0.9359999999999999,4.68,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
675,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
676,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
677,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
678,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,54.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
679,3,2.52,0.504,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
680,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,40.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
681,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
682,1,1.7999999999999998,0.36,0.288,1.4399999999999997,1,0,0,0,1,22.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
683,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,54.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
684,2,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,1,0,0,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
685,4,3.5999999999999996,0.72,0.9359999999999999,4.68,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
686,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
687,2,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,1,0,0,1,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
688,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
689,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
690,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
691,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,0,22.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
692,3,1.7999999999999998,0.36,0.43199999999999994,2.1599999999999997,0,0,1,0,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
693,4,2.52,0.504,0.72,3.5999999999999996,0,0,0,1,1,22.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
694,4,1.0799999999999998,0.21599999999999997,0.504,2.52,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
695,2,2.8799999999999994,0.576,1.0799999999999998,5.399999999999999,0,1,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
696,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
697,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,1,54.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
698,3,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,0,22.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
699,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,0,1,0,22.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
700,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
701,4,2.52,0.504,0.072,0.35999999999999993,0,0,0,1,1,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
702,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
703,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
704,4,2.1599999999999997,0.43199999999999994,0.504,2.52,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
705,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,54.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
706,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
707,3,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,1,30.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
708,2,2.52,0.504,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
709,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,0,0,22.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
710,3,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,1,22.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
711,3,13.35,2.67,0.504,2.52,0,0,1,0,0,22.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
712,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
713,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
714,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
715,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
716,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
717,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,0,1,1,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
718,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
719,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
720,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
721,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
722,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,0,1,1,22.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
723,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,0,0,30.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
724,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,0,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
725,3,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,1,0,1,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
726,3,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,1,30.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
727,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,1,30.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
728,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,0,1,0,30.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
729,4,2.8799999999999994,0.576,0.144,0.7199999999999999,0,0,0,1,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
730,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,0,1,1,22.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
731,2,1.7999999999999998,0.36,2.67,13.35,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
732,2,0.7199999999999999,0.144,0.72,3.5999999999999996,0,1,0,0,1,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
733,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,0,1,1,30.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
734,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,0,1,0,30.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
735,4,2.52,0.504,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
736,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
737,3,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
738,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,1,40.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
739,1,3.5999999999999996,0.72,0.288,1.4399999999999997,1,0,0,0,1,30.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
740,3,1.4399999999999997,0.288,0.36,1.7999999999999998,0,0,1,0,0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
741,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,0,1,0,22.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
742,4,3.5999999999999996,0.72,0.144,0.7199999999999999,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
743,1,5.399999999999999,1.0799999999999998,0.576,2.8799999999999994,1,0,0,0,0,22.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
744,4,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,0,1,1,22.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
745,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,0,1,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
746,3,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,0,22.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
