ID,USE,ACCESS_TIME,ACCESS_DISTANCE,EGRESS_DISTANCE,EGRESS_TIME,ALT1,ALT2,ALT3,WB,AGE,GENDER,UNO,SERO,VEHICLE,RENT,ACCESS,EGRESS,CYCLE
109,2,7.199999999999999,1.44,0.72,3.5999999999999996,0,1,0,1,30.0,1,1,0,1,15,1,0,0
110,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,1,22.0,0,1,0,0,15,1,0,0
113,4,1.7999999999999998,0.36,0.504,2.52,0,0,1,1,30.0,0,1,0,0,15,1,0,0
117,4,7.199999999999999,1.44,0.72,3.5999999999999996,0,0,1,1,22.0,1,1,0,1,15,1,0,0
119,2,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,1,0,1,30.0,0,1,0,1,15,1,0,1
120,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,1,22.0,1,1,0,1,15,1,0,1
122,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,1,0,40.0,0,1,0,1,15,1,0,0
123,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,0,22.0,1,1,0,1,15,1,0,0
124,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,1,30.0,0,1,0,0,15,1,0,0
125,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,1,40.0,0,1,0,1,15,1,0,1
127,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,1,30.0,1,1,0,1,15,1,0,0
130,1,1.7999999999999998,0.36,0.72,3.5999999999999996,1,0,0,1,22.0,1,1,0,1,15,1,0,0
135,1,6.67,1.334,0.144,0.7199999999999999,1,0,0,0,22.0,0,1,0,1,15,1,0,1
139,4,2.52,0.504,0.504,2.52,0,0,1,1,22.0,0,1,0,1,15,1,0,0
141,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,1,1,22.0,1,1,0,1,15,1,0,0
145,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,1,22.0,1,1,0,1,15,1,0,0
148,4,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,0,1,0,54.0,0,1,0,1,15,1,0,1
149,4,2.52,0.504,1.0799999999999998,5.399999999999999,0,0,1,1,22.0,1,1,0,1,15,1,0,1
151,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,1,22.0,1,1,0,1,15,1,0,1
153,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,22.0,1,1,0,0,15,1,0,0
157,4,5.399999999999999,1.0799999999999998,0.21599999999999997,1.0799999999999998,0,0,1,1,22.0,1,1,0,1,15,1,0,0
158,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,1,54.0,0,1,0,1,15,1,0,0
183,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,40.0,0,1,0,1,15,1,0,0
191,2,3.5999999999999996,0.72,0.36,1.7999999999999998,0,1,0,0,30.0,0,1,0,1,15,1,0,1
198,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,1,0,22.0,0,1,0,1,15,1,0,1
199,2,2.52,0.504,0.288,1.4399999999999997,0,1,0,0,22.0,0,1,0,1,15,1,0,1
201,4,2.52,0.504,0.288,1.4399999999999997,0,0,1,0,22.0,1,1,0,1,15,1,0,0
202,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,1,30.0,1,1,0,1,15,1,0,0
204,1,3.5999999999999996,0.72,2.67,13.35,1,0,0,0,22.0,1,1,0,1,15,1,0,0
205,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,30.0,1,1,0,0,15,1,0,0
207,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,1,1,30.0,1,1,0,1,15,1,0,1
208,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,22.0,1,1,0,1,15,1,0,0
210,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,1,0,22.0,1,1,0,0,15,1,0,0
211,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,1,30.0,1,1,0,0,15,1,0,0
221,2,3.5999999999999996,0.72,0.36,1.7999999999999998,0,1,0,0,30.0,1,1,0,1,15,1,0,0
231,4,0.7199999999999999,0.144,0.144,0.7199999999999999,0,0,1,1,30.0,1,1,0,0,15,1,0,0
235,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,30.0,0,1,0,0,15,1,0,0
239,1,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,1,0,0,1,40.0,1,1,0,1,15,1,0,0
243,4,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,0,1,0,30.0,1,1,0,1,15,1,1,0
255,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,30.0,0,1,0,1,15,1,0,0
256,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,1,40.0,1,1,0,1,15,1,0,0
257,4,0.7199999999999999,0.144,0.36,1.7999999999999998,0,0,1,0,22.0,1,1,0,1,15,1,0,0
258,4,2.52,0.504,0.72,3.5999999999999996,0,0,1,0,40.0,0,1,0,1,15,1,0,1
261,4,0.7199999999999999,0.144,1.0799999999999998,5.399999999999999,0,0,1,0,22.0,1,1,0,0,15,1,0,0
264,1,1.0799999999999998,0.21599999999999997,0.576,2.8799999999999994,1,0,0,0,22.0,0,1,0,0,15,1,0,0
268,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,30.0,0,1,0,0,15,1,0,0
270,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,54.0,0,1,0,0,15,1,0,0
275,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,0,30.0,0,1,0,0,15,1,0,0
277,2,0.7199999999999999,0.144,0.36,1.7999999999999998,0,1,0,1,40.0,1,1,0,1,15,1,0,1
280,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,22.0,0,1,0,0,15,1,0,0
285,4,2.52,0.504,0.576,2.8799999999999994,0,0,1,0,40.0,0,1,0,1,15,1,0,0
287,4,1.4399999999999997,0.288,0.576,2.8799999999999994,0,0,1,0,30.0,0,1,0,1,15,1,0,0
289,4,2.52,0.504,0.21599999999999997,1.0799999999999998,0,0,1,0,22.0,0,1,0,1,15,1,0,0
292,2,2.52,0.504,0.43199999999999994,2.1599999999999997,0,1,0,0,30.0,0,1,0,1,15,1,0,1
295,4,2.52,0.504,0.72,3.5999999999999996,0,0,1,0,22.0,0,1,0,1,15,1,0,0
297,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,22.0,0,1,0,1,15,1,0,1
299,2,3.5999999999999996,0.72,0.72,3.5999999999999996,0,1,0,0,22.0,1,1,0,0,15,1,0,0
300,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,30.0,0,1,0,0,15,1,0,0
306,4,2.1599999999999997,0.43199999999999994,0.72,3.5999999999999996,0,0,1,0,22.0,0,1,0,0,15,1,0,0
308,4,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,22.0,0,1,0,1,15,1,0,0
309,2,1.7999999999999998,0.36,0.43199999999999994,2.1599999999999997,0,1,0,1,22.0,0,1,0,1,15,1,0,0
310,4,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,0,22.0,1,1,0,0,15,1,0,0
312,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,1,0,22.0,0,1,0,1,15,1,0,0
324,4,2.52,0.504,0.576,2.8799999999999994,0,0,1,0,40.0,0,1,0,1,15,1,0,1
327,4,1.7999999999999998,0.36,0.144,0.7199999999999999,0,0,1,1,30.0,1,1,0,0,15,1,0,0
328,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,1,30.0,1,1,0,1,15,1,0,0
329,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,0,15,1,0,0
330,2,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,0,1,0,1,30.0,0,1,0,1,15,1,0,1
331,2,1.7999999999999998,0.36,0.72,3.5999999999999996,0,1,0,1,22.0,0,1,0,1,15,1,0,0
333,2,3.5999999999999996,0.72,0.144,0.7199999999999999,0,1,0,1,22.0,0,1,0,1,15,1,0,0
335,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,54.0,1,1,0,0,15,1,0,0
336,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,1,1,30.0,0,1,0,1,15,1,0,1
339,1,1.7999999999999998,0.36,0.504,2.52,1,0,0,0,22.0,0,1,0,1,15,1,0,0
341,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,1,1,22.0,1,1,0,1,15,1,0,0
343,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,1,40.0,1,1,0,1,15,1,0,1
344,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,1,40.0,1,1,0,0,15,1,0,0
345,4,1.0799999999999998,0.21599999999999997,0.72,3.5999999999999996,0,0,1,1,22.0,0,1,0,1,15,1,0,0
346,2,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,1,0,0,22.0,0,1,0,1,15,1,0,0
349,4,1.0799999999999998,0.21599999999999997,0.288,1.4399999999999997,0,0,1,0,40.0,0,1,0,1,15,1,0,0
353,2,1.0799999999999998,0.21599999999999997,0.144,0.7199999999999999,0,1,0,0,22.0,0,1,0,1,15,1,0,0
358,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,1,22.0,1,1,0,0,15,1,0,0
361,1,1.7999999999999998,0.36,0.072,0.35999999999999993,1,0,0,1,40.0,1,1,0,1,15,1,0,0
362,2,4.68,0.9359999999999999,0.36,1.7999999999999998,0,1,0,0,22.0,0,1,0,1,15,1,0,1
363,1,5.399999999999999,1.0799999999999998,0.21599999999999997,1.0799999999999998,1,0,0,0,30.0,0,1,0,1,15,1,0,1
365,4,1.0799999999999998,0.21599999999999997,0.43199999999999994,2.1599999999999997,0,0,1,1,30.0,1,1,0,1,15,1,0,0
367,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,0,22.0,1,1,0,0,15,1,0,0
369,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,0,15,1,0,0
370,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,1,1,30.0,1,1,0,1,15,1,0,0
373,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,22.0,1,1,0,0,15,1,0,0
374,4,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,0,1,1,22.0,1,1,0,0,15,1,0,0
376,2,8.999999999999998,1.7999999999999998,0.144,0.7199999999999999,0,1,0,0,22.0,1,1,0,1,15,1,1,0
377,4,1.0799999999999998,0.21599999999999997,0.504,2.52,0,0,1,0,22.0,0,1,0,0,15,1,0,0
395,4,0.7199999999999999,0.144,0.72,3.5999999999999996,0,0,1,1,30.0,1,1,0,0,15,1,0,0
399,2,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,1,0,0,22.0,0,1,0,1,15,1,0,0
400,4,2.52,0.504,0.21599999999999997,1.0799999999999998,0,0,1,1,22.0,0,1,0,1,15,1,0,0
401,2,7.199999999999999,1.44,0.144,0.7199999999999999,0,1,0,1,22.0,0,1,0,1,15,1,0,0
406,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,22.0,0,1,0,1,15,1,0,0
407,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,1,22.0,0,1,0,1,15,1,0,0
408,2,3.5999999999999996,0.72,0.36,1.7999999999999998,0,1,0,1,30.0,1,1,0,1,15,1,0,0
410,2,19.599999999999998,3.92,0.36,1.7999999999999998,0,1,0,1,22.0,1,1,0,1,15,1,0,1
413,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,1,22.0,1,1,0,1,15,1,0,1
415,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,40.0,0,1,0,1,15,1,0,0
417,1,3.5999999999999996,0.72,0.36,1.7999999999999998,1,0,0,1,30.0,1,1,0,1,15,1,0,1
419,4,1.0799999999999998,0.21599999999999997,0.36,1.7999999999999998,0,0,1,0,22.0,1,1,0,0,15,1,0,0
422,1,7.199999999999999,1.44,0.72,3.5999999999999996,1,0,0,1,22.0,1,1,0,0,15,1,0,0
423,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,1,22.0,1,1,0,0,15,1,0,0
424,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,1,30.0,1,1,0,0,15,1,0,0
425,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,22.0,0,1,0,1,15,1,0,1
428,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,1,22.0,0,1,0,0,15,1,0,0
429,4,2.52,0.504,0.36,1.7999999999999998,0,0,1,0,30.0,1,1,0,0,15,1,0,0
431,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,54.0,0,1,0,1,15,1,0,0
436,2,5.399999999999999,1.0799999999999998,0.72,3.5999999999999996,0,1,0,0,22.0,0,1,0,1,15,1,0,0
444,4,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,22.0,0,1,0,1,15,1,0,0
448,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,22.0,0,1,0,1,15,1,0,0
450,4,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,22.0,0,1,0,1,15,1,0,0
453,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,0,15,1,0,0
454,1,3.5999999999999996,0.72,0.144,0.7199999999999999,1,0,0,1,22.0,1,1,0,0,15,1,0,0
455,4,3.5999999999999996,0.72,0.288,1.4399999999999997,0,0,1,0,22.0,1,1,0,1,15,1,0,1
456,1,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,1,0,0,0,40.0,1,1,0,1,15,1,0,0
467,4,7.199999999999999,1.44,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,1,15,1,0,0
470,1,1.7999999999999998,0.36,0.72,3.5999999999999996,1,0,0,1,22.0,1,1,0,0,15,1,0,0
476,1,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,1,0,0,0,22.0,1,1,0,1,15,1,0,1
477,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,0,22.0,1,1,0,0,15,1,0,0
496,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,1,1,40.0,0,1,0,0,15,1,0,0
499,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,1,30.0,0,1,0,1,15,1,0,0
501,1,3.5999999999999996,0.72,0.72,3.5999999999999996,1,0,0,1,22.0,1,1,0,1,15,1,0,1
503,4,1.4399999999999997,0.288,0.72,3.5999999999999996,0,0,1,1,22.0,0,1,0,1,15,1,0,0
504,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,1,30.0,1,1,0,1,15,1,0,0
505,4,1.7999999999999998,0.36,0.504,2.52,0,0,1,0,22.0,0,1,0,1,15,1,0,0
506,4,2.52,0.504,0.36,1.7999999999999998,0,0,1,1,40.0,0,1,0,1,15,1,0,0
507,4,4.319999999999999,0.8639999999999999,0.36,1.7999999999999998,0,0,1,0,22.0,1,1,0,0,15,1,0,0
512,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,1,30.0,1,1,0,1,15,1,0,0
513,4,1.7999999999999998,0.36,0.288,1.4399999999999997,0,0,1,1,22.0,0,1,0,1,15,1,0,0
515,4,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,0,0,1,0,40.0,0,1,0,1,15,1,0,0
518,4,3.5999999999999996,0.72,0.504,2.52,0,0,1,0,22.0,0,1,0,1,15,1,0,0
522,4,2.1599999999999997,0.43199999999999994,0.72,3.5999999999999996,0,0,1,1,30.0,1,1,0,0,15,1,0,0
523,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,0,15,1,0,0
526,4,3.5999999999999996,0.72,0.576,2.8799999999999994,0,0,1,1,22.0,1,1,0,0,15,1,0,0
528,4,2.52,0.504,0.504,2.52,0,0,1,0,22.0,0,1,0,1,15,1,1,0
531,4,1.7999999999999998,0.36,0.21599999999999997,1.0799999999999998,0,0,1,0,22.0,0,1,0,1,15,1,0,0
532,4,5.399999999999999,1.0799999999999998,0.504,2.52,0,0,1,0,30.0,1,1,0,0,15,1,0,0
539,4,3.5999999999999996,0.72,0.072,0.35999999999999993,0,0,1,1,30.0,1,1,0,0,15,1,0,0
541,4,3.5999999999999996,0.72,0.072,0.35999999999999993,0,0,1,0,22.0,1,1,0,0,15,1,0,0
542,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,1,30.0,1,1,0,0,15,1,0,0
544,4,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,0,0,1,0,40.0,1,1,0,0,15,1,0,0
545,4,3.5999999999999996,0.72,1.44,7.199999999999999,0,0,1,0,22.0,1,1,0,0,15,1,0,0
546,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,1,15,1,0,0
551,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,0,15,1,0,0
570,2,1.4399999999999997,0.288,0.21599999999999997,1.0799999999999998,0,1,0,1,22.0,0,1,0,1,15,1,0,0
572,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,1,40.0,0,1,0,1,15,1,0,0
573,4,3.5999999999999996,0.72,0.72,3.5999999999999996,0,0,1,1,30.0,0,1,0,1,15,1,0,0
575,2,1.7999999999999998,0.36,0.36,1.7999999999999998,0,1,0,0,22.0,0,1,0,0,15,1,0,0
577,4,2.52,0.504,0.36,1.7999999999999998,0,0,1,0,22.0,0,1,0,0,15,1,0,0
578,4,5.399999999999999,1.0799999999999998,0.36,1.7999999999999998,0,0,1,0,22.0,0,1,0,1,15,1,0,0
579,4,3.5999999999999996,0.72,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,0,15,1,0,0
580,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,1,40.0,0,1,0,1,15,1,0,0
587,1,3.5999999999999996,0.72,0.504,2.52,1,0,0,0,22.0,0,1,0,1,15,1,0,0
590,4,3.5999999999999996,0.72,0.072,0.35999999999999993,0,0,1,1,22.0,1,1,0,1,15,1,0,0
591,4,5.399999999999999,1.0799999999999998,0.144,0.7199999999999999,0,0,1,1,30.0,1,1,0,1,15,1,0,0
592,2,3.5999999999999996,0.72,0.36,1.7999999999999998,0,1,0,1,22.0,1,1,0,0,15,1,0,0
593,4,2.8799999999999994,0.576,0.72,3.5999999999999996,0,0,1,1,30.0,1,1,0,1,15,1,0,0
596,2,3.5999999999999996,0.72,0.36,1.7999999999999998,0,1,0,1,22.0,1,1,0,0,15,1,0,0
601,1,0.7199999999999999,0.144,0.21599999999999997,1.0799999999999998,1,0,0,1,30.0,1,1,0,1,15,1,0,0
602,1,7.199999999999999,1.44,1.44,7.199999999999999,1,0,0,0,30.0,1,1,0,0,15,1,0,0
606,4,1.7999999999999998,0.36,0.72,3.5999999999999996,0,0,1,0,22.0,1,1,0,0,15,1,0,0
610,1,5.399999999999999,1.0799999999999998,0.21599999999999997,1.0799999999999998,1,0,0,1,30.0,1,1,0,1,15,1,0,0
613,4,2.8799999999999994,0.576,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,0,15,1,0,0
614,1,3.5999999999999996,0.72,0.21599999999999997,1.0799999999999998,1,0,0,0,22.0,1,1,0,0,15,1,0,0
616,1,1.7999999999999998,0.36,1.0799999999999998,5.399999999999999,1,0,0,1,30.0,1,1,0,1,15,1,0,0
620,4,5.399999999999999,1.0799999999999998,1.0799999999999998,5.399999999999999,0,0,1,0,30.0,1,1,0,1,15,1,0,0
627,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,0,15,1,0,0
631,4,2.52,0.504,0.72,3.5999999999999996,0,0,1,0,40.0,0,1,0,1,15,1,0,1
632,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,1,22.0,1,1,0,1,15,1,0,0
640,4,1.7999999999999998,0.36,0.36,1.7999999999999998,0,0,1,0,22.0,1,1,0,0,15,1,0,0
